COMP_ID	COMP_NOTES	WATCH_LEVEL	COMP_LGL_NAME	COMP_DBA_NAME	COMP_ADDR	COMP_CITY	COMP_ST	COMP_POST_CODE	COMP_PHONE	COMP_FAX	COMP_DOCKET_PREFIX	COMP_DOCKET_NUMBER	COMP_DOT	COMP_INTRASTATE_STATE	COMP_INTRASTATE_CODE	COMP_DUNS	AUTH_COM	AUTH_CONT	AUTH_BRK	AUTH_PEN_COM	AUTH_PEN_CONT	AUTH_PEN_BRK	AUTH_RVK_COM	AUTH_RVK_CONT	AUTH_RVK_BRK	AUTH_BIPD	AUTH_CARGO	AUTH_BOND	DOT_CARGO_POL	DOT_CARGO_CARRIER	DOT_CARGO_FROM	DOT_CARGO_TO	DOT_CARGO_EFF_DATE	DOT_CARGO_CAN_DATE	DOT_PRI_POL	DOT_PRI_CARRIER	DOT_PRI_FROM	DOT_PRI_TO	DOT_PRI_EFF_DATE	DOT_PRI_CAN_DATE	DOT_XS_POL	DOT_XS_CARRIER	DOT_XS_FROM	DOT_XS_TO	DOT_XS_EFF_DATE	DOT_XS_CAN_DATE	CARGO_EFF_DATE	CARGO_EXP_DATE	CARGO_CAN	CARGO_CAN_DATE	CARGO_CONF	CARGO_POL	CARGO_AGT	CARGO_AGT_PHONE	CARGO_AGT_FAX	CARGO_UDW	CARGO_LAST_UPD	CARGO_COVERAGE_DESC	CARGO_MAX_LIMIT	CARGO_LIMITS	AUTO_EFF_DATE	AUTO_EXP_DATE	AUTO_CAN	AUTO_CAN_DATE	AUTO_CONF	AUTO_POL	AUTO_AGT	AUTO_AGT_PHONE	AUTO_AGT_FAX	AUTO_UDW	AUTO_LAST_UPD	SCHEDULED_AUTO_FLAG	AUTO_COVERAGE_DESC	AUTO_LIMITS	GENERAL_EFF_DATE	GENERAL_EXP_DATE	GENERAL_CAN	GENERAL_CAN_DATE	GENERAL_CONF	GENERAL_POL	GENERAL_AGT	GENERAL_AGT_PHONE	GENERAL_AGT_FAX	GENERAL_UDW	GENERAL_LAST_UPD	GENERAL_COVERAGE_DESC	GENERAL_LIMITS	SAFE_RATE	SAFE_RATE_DATE	TOTAL_INSPECTIONS	VEHICLE_INSPECTIONS	VEHICLE_OOS	DRIVER_INSPECTIONS	DRIVER_OOS	HAZMAT_INSPECTIONS	HAZMAT_OOS	CRASHES_TOTAL	CRASHES_FATAL	CRASHES_INJURY	CRASHES_TOW	ENTITY_STATUS	ENTITY_TYPE	OPER_TYPE	OOS_DATE	MCS150_MILEAGE	MCS150_YEAR	MCS150_DATE	POWER_UNITS	DRIVERS	COMM_GNL_FRT	COMM_AG	COMM_BEV	COMM_BLD_MTL	COMM_CHEM	COMM_COAL	COMM_CONS	COMM_DRY_BULK	COMM_PROD	COMM_GARB	COMM_GRN	COMM_HOUSE	COMM_LQD_GAS	COMM_LVSTK	COMM_LUMB	COMM_MACH_LO	COMM_MEAT	COMM_MET	COMM_MOB_HM	COMM_VEH	COMM_OIL_EQP	COMM_PAP_PROD	COMM_REF_FOOD	COMM_UTL	COMM_DRIVE	COMM_INTER	COMM_PASS	COMM_MAIL	COMM_WATER	
		2	FST SERVICES INC	FUENTES AND SONS TRANSPORTATION	1032 S REDWOOD ROAD	SALT LAKE CITY	UT	84104	7609486546	7605375570	MC	760780	2192070				A	N	N	N	N	N	N	N	N	750000	N	N							WIC1001207-00	WATFORD INSURANCE COMPANY	0	750000	03/16/2019	05/23/2019							05/23/2018	05/23/2019	N		High	0311-3540	PARAMOUNT EXCLUSIVE INSURANCE SERVICES INC	8189867283	8189864949	ALLIED WORLD SURPLUS LINES INS	05/29/2018		100000	Limit $100,000	05/23/2018	05/23/2019	N		High	WIC1001207-00	PARAMOUNT EXCLUSIVE INSURANCE SERVICES INC	8189867283	8189864949	WATFORD INSURANCE COMPANY	05/29/2018	Y	HIRED AUTOS ONLY~Scheduled Autos~NON-OWNED AUTOS ONLY	Combined Single Limit (Each Accident) $1,000,000	05/23/2018	05/23/2019	N		High	CS0288912601	PARAMOUNT EXCLUSIVE INSURANCE SERVICES INC	8189867283	8189864949	CAPITOL SPECIALTY INSURANCE CO	05/29/2018	Commercial General Liability~Occur~General Aggregate Limit Applies Per Policy	Each Occurrence $1,000,000~Medical Expense (Any One Person) $5,000~Damage To Rented Premises (Each Occurrence) $100,000~Products - Comp/Op Agg $2,000,000~General Aggregate $2,000,000~Personal & Adv Injury $1,000,000			236	140	25	231	15	1	0	5	0	1	4	A	CARRIER	Interstate		2601597	2016	10/16/2018	36	35	Y	N	N	Y	N	N	Y	N	N	N	N	N	N	N	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	
		2	STATES FREIGHT CARRIER INC		13270 MILTON STREET	EASTVALE	CA	92880	3105715925	9099627472	MC	760460	2191069																																																																											C	08/07/2016	95	72	15	95	8	0	0	6	0	1	5	A	CARRIER	Interstate		1200000	2017	09/25/2018	16	20	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	H TRUCKLINE LLC	HTL	351 PASCOE BLVD SUITE 104	BOWLING GREEN	KY	42104	2709044042	2709040498	MC	761001	2192670				A	N	N	N	N	N	N	N	N	750000	N	N							PAP DUOA 38047	DAILY UNDERWRITERS OF AMERICA	0	750000	10/03/2016								04/05/2018	04/05/2019	N		High	PAPDUOA41175	HERITAGE INSURANCE SERVICE INC	5026508910	8887894568	DAILY UNDERWRITERS OF AMERICA	03/26/2019		100000	Deductible $1,000~Limit $100,000	04/05/2018	04/05/2019	N		High	PAP DUOA 41175	HERITAGE INSURANCE SERVICE INC	5026508910	8887894568	DAILY UNDERWRITERS OF AMERICA	03/26/2019	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000																52	17	2	52	2	1	0	2	0	1	1	A	CARRIER	Interstate		2074851	2018	03/08/2019	33	30	Y	Y	Y	Y	N	N	N	N	Y	N	N	Y	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	N	N	Y	N	
		2	LAZAR EXPRESS INC		10319 NORRIS AVE UNIT G	PACOIMA	CA	91331	8186878772		MC	761194	2088915				N	A	N	N	N	N	N	N	N	750000	N	N							QCAD-96689-02	QUALITAS INSURANCE COMPANY	0	750000	05/06/2018								05/06/2018	05/06/2019	N		High	178346-001-1435	ROYALTY INSURANCE SERVICES INC	8189890206	8183304540	GREAT LAKES INSURANCE	11/21/2018		100000	Deductible $2,500~Limit $100,000	05/06/2018	05/06/2019	N		High	QCAD-96689-02	ROYALTY INSURANCE SERVICES INC	8189890206	8183304540	QUALITAS INSURANCE CO	11/21/2018	Y	Scheduled Autos~See Description Box	Combined Single Limit (Each Accident) $1,000,000																13	11	5	13	1	0	0	0	0	0	0	A	CARRIER	Interstate		100000	2016	02/08/2018	14	14	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	
		2	GN EXPRESS CORPORATION		25015 EDISON LN	PLAINFIELD	IL	60585	8157335409	8152676796	MC	761718	2081077				A	N	N	N	N	N	N	N	N	750000	N	N							644261001	CANAL INSURANCE CO.	0	750000	10/10/2018								10/10/2018	10/10/2019	N		High	I644261001-1	ADAMS INSURANCE SERVICE INC	4142572070	8662313454	CANAL INS CO	10/16/2018		100000	Deductible $1,000~Limit $100,000	10/10/2018	10/10/2019	N		High	I644261001-1	ADAMS INSURANCE SERVICE INC	4142572070	8662313454	CANAL INS CO	10/16/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000																12	3	0	12	0	0	0	0	0	0	0	A	CARRIER	Interstate		500000	5000	11/20/2018	5	5	Y	Y	Y	Y	N	Y	Y	N	Y	N	N	Y	N	N	N	N	N	Y	N	Y	N	Y	N	Y	N	N	N	Y	N	
		2	SAFE WAY CARRIER LLC		9295 E EVERGREEN ST	STRAFFORD	MO	65757	4178667611	8885065620	MC	761081	2192974				A	N	I	N	N	N	N	N	N	750000	N	N							70TRB002707	NATIONAL INDEMNITY COMPANY	0	750000	10/03/2018								10/03/2018	10/03/2019	N		High	QT6608J907240	PJC INSURANCE AGENCY	4178333800	4178330801	TRAVELERS INSURANCE COMPANY	11/14/2018	Broad Form	100000	Limit $100,000~Deductible $2,500	10/03/2018	10/03/2019	N		High	70TRB002707	PJC INSURANCE AGENCY	4178333800	4178330801	NATIONAL INDEMNITY	11/14/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	10/31/2018	10/31/2019	N		High	VBA65710000	PJC INSURANCE AGENCY	4178333800	4178330801	COVINGTON SPECIALTY INS CO	11/14/2018	Commercial General Liability~Occur	Medical Expense (Any One Person) $5,000~Products - Comp/Op Agg $2,000,000~Each Occurrence $1,000,000~Personal & Adv Injury $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~General Aggregate $2,000,000			248	207	23	248	8	7	0	1	0	0	1	A	CARRIER	Interstate		2093000	2017	08/22/2018	37	37	Y	Y	N	Y	N	N	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	
		2	TEXOG TRANSPORTERS LLC		2520 AVENUE K 700-725	PLANO	TX	75074	9727553038	9727556771	MC	762533	2197324				A	N	N	N	N	N	N	N	N	750000	N	N							CA8412518	PROGRESSIVE COUNTY MUTUAL	0	750000	03/25/2019								11/29/2018	11/29/2019	N		High	08412518-0	RODRIGUEZ INS AGENCY	9725286695		PROGRESSIVE CNTY MUT INS CO	12/12/2018		100000	Deductible $1,000~Limit $100,000	11/29/2018	11/29/2019	N		High	08412518-0	RODRIGUEZ INS AGENCY	9725286695		PROGRESSIVE CNTY MUT INS CO	12/12/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	11/29/2018	11/29/2019	N		High	CL2740300	RODRIGUEZ INS AGENCY	9725286695		MOUNT VERNON FIRE INS CO	12/12/2018	General Aggregate Limit Applies Per Loc~Products - Comp/Op Agg-INCLUDED~Commercial General Liability	Medical Expense (Any One Person) $5,000~Damage To Rented Premises (Each Occurrence) $100,000~General Aggregate $2,000,000~Personal & Adv Injury $1,000,000~Each Occurrence $1,000,000			3	3	1	3	0	0	0	1	0	0	1	A	CARRIER	Interstate		1600	2017	11/29/2018	1	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	
		2	TRIP TRANSPORTATION LLC		200 WILSON CT UNIT B	BENSENVILLE	IL	60106	8472585706		MC	762185	2268124				A	N	N	N	N	N	N	N	N	750000	N	N							CA 7635311	ARTISAN & TRUCKERS CASUALTY COMPANY	0	750000	05/24/2018								05/14/2018	05/14/2019	N		High	07635311-0	MVP INSURANCE AGENCY	7084606183	7084606173	PROGRESSIVE INSURANCE CO.	10/29/2018		250000	Limit $250,000~Deductible $2,500	05/14/2018	05/14/2019	N		High	07635311-0	MVP INSURANCE AGENCY	7084606183	7084606173	PROGRESSIVE INSURANCE CO.	10/29/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000~UM/UIM $300,000	05/14/2018	05/14/2019	N		High	07635311	MVP INSURANCE AGENCY	7084606183	7084606173	PROGRESSIVE INSURANCE CO.	10/29/2018	Commercial General Liability~Occur	Each Occurrence $1,000,000~Products - Comp/Op Agg $2,000,000~Damage To Rented Premises (Each Occurrence) $100,000~General Aggregate $2,000,000~Personal & Adv Injury $1,000,000~Medical Expense (Any One Person) $5,000			1	0	0	1	0	0	0	0	0	0	0	A	CARRIER	Interstate		100000	2018	12/20/2018	1	1	Y	Y	Y	Y	N	N	Y	Y	N	N	N	Y	N	N	Y	Y	N	Y	N	N	N	Y	Y	Y	N	N	N	N	N	
		2	DFW GLOBAL TRUCKING LLC		7820 MEADOWLARK DR	FORT WORTH	TX	76133	8179030906	6822220609	MC	762448	2170913				A	N	N	N	N	N	N	N	N	750000	N	N							WWW160053-02	STATE NATIONALSPECIALTY INSCO/NATIONAL SPECIA	0	750000	01/01/2019								01/01/2019	01/01/2020	N		High	IMP E164638 02	SAFFE PRPERTY & CASUALTY	8005174366	2149511920	GREAT AMERICAN INSURANCE COMPANY	02/02/2019	Reefer Breakdown Incl.	100000	Limit $100,000~Deductible $1,000~Reefer Breakdown Ded. $2,500	01/01/2019	01/01/2020	N		High	WWW160053-02	SAFFE PRPERTY & CASUALTY	8005174366	2149511920	NATIONAL SPECIALTY INSURANCE CO	02/02/2019	Y	Scheduled Autos	UM/UIM $85,000~Combined Single Limit (Each Accident) $1,000,000~PIP-BASIC $2,500	01/26/2019	01/26/2020	N		High	TRKTXFI37877854-MD	SAFFE PRPERTY & CASUALTY	8005174366	2149511920	ILLINOIS UNION INSURANCE COMPANY	02/02/2019	Commercial General Liability~General Aggregate Limit Applies Per Policy	Products - Comp/Op Agg $2,000,000~Damage To Rented Premises (Each Occurrence) $100,000~General Aggregate $2,000,000~Each Occurrence $1,000,000~Personal & Adv Injury $1,000,000~Medical Expense (Any One Person) $5,000			45	26	6	45	2	0	0	1	0	0	1	A	CARRIER	Interstate		973522	2016	03/10/2019	19	20	Y	N	Y	Y	N	N	N	N	Y	N	N	Y	N	N	N	N	Y	N	N	N	N	Y	Y	N	N	N	N	N	N	
		2	ENIGMA LOGISTICS LLC		5413 WALNUT AVE STE 2G	DOWNERS GROVE	IL	60515	3317772198	3317772199	MC	762670	2197782																																																																																								I	Carrier	Interstate		116000	2015	01/28/2016	1	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	EAGLE FLYING LLC		9321 SE 91 AVE	HAPPY VALLEY	OR	97086	5037571521		MC	762712	2197943				N	A	N	N	N	N	N	N	N	750000	N	N							LTO0038144	NATIONAL CASUALTY COMPANY	0	750000	03/03/2019								03/03/2019	03/03/2020	N		High	LT00038144	RIS INSURANCE SERVICES	5032580227	5032575714	NATIONAL CASUALTY COMPANY	03/02/2019	Broad Form	100000	Reefer Breakdown Ded. $2,500~Deductible $1,000~Limit $100,000	03/03/2019	03/03/2020	N		High	LTO0038144	RIS INSURANCE SERVICES	5032580227	5032575714	NATIONAL CASUALTY COMPANY	03/02/2019	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000																2	0	0	2	0	0	0	0	0	0	0	A	CARRIER	Interstate		77607	2017	04/17/2018	2	2	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	
		2	VTS TRANSPORTATION INC		5408 BECKWORTH WAY	ANTELOPE	CA	95843	9165434300	9165434301	MC	763036	1930689				N	A	N	N	N	N	N	N	N	1000000	N	N							MCP15943A	GREAT WEST CASUALTY CO.	0	1000000	04/01/2015								04/01/2019	04/01/2020	N		High	MCP15943D	NOBLE WEST INSURANCE SERVICES	9163551300	9163551306	GREAT WEST CASUALTY CO.	03/31/2019	Broad Form~Reefer Breakdown Incl.	350000	Limit $350,000~Deductible $1,000	04/01/2019	04/01/2020	N		High	MCP15943D	NOBLE WEST INSURANCE SERVICES	9163551300	9163551306	GREAT WEST CASUALTY CO.	03/31/2019	N	ANY COMM'L AUTO~Non-owned Autos~Hired Autos	Combined Single Limit (Each Accident) $1,000,000	04/01/2019	04/01/2020	N		High	MCP15943D	NOBLE WEST INSURANCE SERVICES	9163551300	9163551306	GREAT WEST CASUALTY CO.	03/31/2019	Occur~General Aggregate Limit Applies Per Policy	Medical Expense (Any One Person) $5,000~Personal & Adv Injury $1,000,000~Each Occurrence $1,000,000~General Aggregate $2,000,000~Products - Comp/Op Agg $2,000,000~Damage To Rented Premises (Each Occurrence) $100,000			585	284	37	571	23	0	0	14	1	5	8	A	CARRIER	Interstate		16000000	2017	06/13/2018	156	183	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	
		2	PM CARRIERS INC		1152 INVERRARY LANE	DEERFIELD	IL	60015	6305092272	6305092094	MC	763093	2199190																																																																																								I	CARRIER	Interstate		600000	2014	08/05/2015	15	15	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	88 TRANSPORTATION INC		9399 STEWART & GRAY RD	DOWNEY	CA	90241	5622503188	5622503168	MC	762881	2198466				N	A	N	N	N	N	N	N	N	750000	N	N							TP9881053 07	THE INSURANCE CO OF THE STATE OF PENNSYLVANIA	0	750000	07/12/2018								07/12/2018	07/12/2019	N		High	6071995039	RSI INSURANCE BROKERS, INC.	7145456616	7145464457	CNA INSURANCE COMPANIES	01/07/2019		150000	Limit $150,000~Deductible $5,000	07/12/2018	07/12/2019	N		High	TP988105307	RSI INSURANCE BROKERS, INC.	7145456616	7145464457	INSURANCE CO OF STATE OF PA	01/07/2019	Y	Hired Autos~Scheduled Autos~Non-owned Autos	Combined Single Limit (Each Accident) $1,000,000	11/29/2018	07/12/2019	N		High	CS0290774701	RSI INSURANCE BROKERS, INC.	7145456616	7145464457	CAPITOL SPECIALITY INS CO	01/07/2019	General Aggregate Limit Applies Per Policy~Occur	Personal & Adv Injury $1,000,000~Products - Comp/Op Agg $2,000,000~General Aggregate $2,000,000~Each Occurrence $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Medical Expense (Any One Person) $5,000			17	9	3	17	0	0	0	0	0	0	0	A	CARRIER	Interstate		220569	2018	02/18/2019	9	13	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	ULTIMATE LOGISTICS INC		8884 LOUISIANA ST STE J	MERRIVILLE	IN	464107153	3176820586	2193191062	MC	763258	2929531				N	A	N	N	N	N	N	N	N	750000	N	N							WN247857	NORTHLAND INSURANCE COMPANY	0	750000	10/25/2018								10/25/2018	10/25/2019	N		High	WN247857	CLASS INSURANCE AIC, LLC	3604502211	3608288735	NORTHLAND INSURANCE CO	10/25/2018		200000	Limit $200,000~Deductible $1,000	10/25/2018	10/25/2019	N		High	WN247857	CLASS INSURANCE AIC, LLC	3604502211	3608288735	NORTHLAND INSURANCE CO	10/25/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	10/25/2018	10/25/2019	N		High	WN247857	CLASS INSURANCE AIC, LLC	3604502211	3608288735	NORTHLAND INSURANCE CO	10/25/2018	General Aggregate Limit Applies Per Policy~Occur	Personal & Adv Injury $1,000,000~Each Occurrence $1,000,000~Medical Expense (Any One Person) $5,000~Damage To Rented Premises (Each Occurrence) $100,000~Products - Comp/Op Agg $1,000,000~General Aggregate $1,000,000			15	10	1	15	1	0	0	1	0	0	1	A	CARRIER	Interstate		42100	2018	01/02/2019	5	5	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	BRIAN COHEN	COHEN TRANSPORTATION	7500 W LAKE MEAD BLVD #9447	LAS VEGAS	NV	89128	7027085811	8003310451	MC	763662	2200774				A	N	N	N	N	N	N	N	N	750000	N	N							A0092900001	SENTRY SELECT INSURANCE COMPANY	0	750000	11/09/2017								11/09/2018	11/09/2019	N		High	A0092900-02	NATIONAL TRUCK SERVICES GROUP	8004665999	8883950145	SENTRY SELECT INSURANCE COMPANY	11/12/2018		100000	Deductible $1,000~Limit $100,000	11/09/2018	11/09/2019	N		High	A0092900-02	NATIONAL TRUCK SERVICES GROUP	8004665999	8883950145	SENTRY SELECT INSURANCE COMPANY	11/12/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	11/09/2018	11/09/2019	N		High	A0092900-02	NATIONAL TRUCK SERVICES GROUP	8004665999	8883950145	SENTRY SELECT INSURANCE COMPANY	11/12/2018	Occur	Each Occurrence $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Medical Expense (Any One Person) $5,000~Personal & Adv Injury $1,000,000~General Aggregate $2,000,000			2	0	0	2	0	0	0	0	0	0	0	A	CARRIER	Interstate		70000	2017	07/05/2018	1	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	ASA TRANSPORTATION LLC		3175 CLEVELAND AVE	COLUMBUS	OH	43224	6143772304	6148675685	MC	763134	2199288				A	N	N	N	N	N	N	N	N	750000	N	N							OCA-0000011-00	DB INSURANCE CO., LTD (U.S.BRANCH)	0	750000	12/28/2018								12/22/2018	12/22/2019	N		High	BM058474089	RRL INSURANCE AGENCY	4409750309	4409750315	LIBERTY MUTUAL INSURANCE	12/27/2018		100000	Deductible $1,000~Limit $100,000~Reefer Breakdown Ded. $2,500	12/28/2018	12/28/2019	N		High	OCA-000011-00	RRL INSURANCE AGENCY	4409750309	4409750315	DB INSURANCE CO	12/27/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000~UM/UIM CSL $50,000	09/13/2018	09/13/2019	N		High	BLS58474089	RRL INSURANCE AGENCY	4409750309	4409750315	LIBERTY MUT INS CO	12/27/2018	Commercial General Liability~Occur~General Aggregate Limit Applies Per Policy	Products - Comp/Op Agg $2,000,000~Damage To Rented Premises (Each Occurrence) $1,000,000~Personal & Adv Injury $1,000,000~General Aggregate $2,000,000~Each Occurrence $1,000,000~Medical Expense (Any One Person) $15,000			7	3	1	7	1	0	0	0	0	0	0	A	CARRIER	Interstate		102331	2017	12/27/2018	2	2	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	NK TRANSPORT LLC		6045 N 56TH AVE	GLENDALE	AZ	85301	6027915757	4804995687	MC	764265	2202546				N	A	N	N	N	N	N	N	N	1000000	N	N							MCP44619A	GREAT WEST CASUALTY CO.	0	1000000	11/01/2018								11/01/2018	11/01/2019	N		High	MCP44619A	NTSG	8004665999	6023950145	GREAT WEST CASUALTY COMPANY	10/31/2018		100000	Deductible $2,500~Limit $100,000	11/01/2018	11/01/2019	N		High	MCP44619A	NTSG	8004665999	6023950145	GREAT WEST CASUALTY COMPANY	10/31/2018	N	Any Auto~EXCEPT PPV	Combined Single Limit (Each Accident) $1,000,000	11/01/2018	11/01/2019	N		High	MCP44619A	NTSG	8004665999	6023950145	GREAT WEST CASUALTY COMPANY	10/31/2018	Occur	Personal & Adv Injury $1,000,000~General Aggregate $2,000,000~Products - Comp/Op Agg $2,000,000~Each Occurrence $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Medical Expense (Any One Person) $5,000			44	26	2	44	3	0	0	2	0	0	2	A	CARRIER	Interstate		2018000	2018	12/27/2018	21	21	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	
		2	SHERIDAN CARRIERS INC		960 SIVERT DRIVE STE J	WOOD DALE	IL	60191	6304227955	6305092166	MC	763717	2200953																																																																																								I	CARRIER	Interstate	08/15/2014	1438146	2014	03/02/2015	19	17	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	
		2	M & H TRANSPORT LLC		1933 E DUBLIN GRANVILLE # 356	COLUMBUS	OH	43201	6129861396		MC	764609	2203581																																																																																								I	CARRIER	Interstate		968000	2015	02/29/2016	3	3	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	LUZUM TRUCKING INC		1822 7TH AVE SE	CEDAR RAPIDS	IA	52403	3193502066	3192659722	MC	763825	2201166				A	A	N	N	N	N	N	N	N	1000000	N	N							MCP06324A	GREAT WEST CASUALTY CO.	0	1000000	10/07/2014								09/11/2018	09/11/2019	N		High	MCP06324F	JOE MORTEN & SON, INC	8772941446	4024948585	GREAT WEST CASUALTY COMPANY	01/02/2019	Broad Form	100000	Per Vehicle $100,000~Deductible $1,000	09/11/2018	09/11/2019	N		High	MCP06324F	JOE MORTEN & SON, INC	8772941446	4024948585	GREAT WEST CASUALTY COMPANY	01/02/2019	Y	Non-owned Autos~Hired Autos~Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	09/11/2018	09/11/2019	N		High	MCP06324F	JOE MORTEN & SON, INC	8772941446	4024948585	GREAT WEST CASUALTY COMPANY	01/02/2019	Occur~General Aggregate Limit Applies Per Policy	Damage To Rented Premises (Each Occurrence) $100,000~Medical Expense (Any One Person) $5,000~Personal & Adv Injury $1,000,000~Products - Comp/Op Agg $2,000,000~General Aggregate $2,000,000~Each Occurrence $1,000,000			10	7	0	10	0	0	0	0	0	0	0	A	CARRIER	Interstate		112614	2017	06/25/2018	1	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	RC XPRESS INC		561 KEYSTONE AVE	RENO	NV	89503	8558001001		MC	764750	2114681																																		10/23/2018	10/23/2019	N		High	082786390	NETWORK TRUCK INSURANCE SERVICES, INC.	9167802535	9167805720	PROGRESSIVE CASUALTY INSURANCE COMPANY	10/26/2018		100000	Limit $100,000~Deductible $1,000	10/23/2018	10/23/2019	N		High	082786390	NETWORK TRUCK INSURANCE SERVICES, INC.	9167802535	9167805720	PROGRESSIVE CASUALTY INSURANCE COMPANY	10/26/2018	Y	Scheduled Autos	Combined Single Limit (Each Accident) $1,000,000	10/23/2018	10/23/2019	N		High	082786390	NETWORK TRUCK INSURANCE SERVICES, INC.	9167802535	9167805720	PROGRESSIVE CASUALTY INSURANCE COMPANY	10/26/2018	Occur	Personal & Adv Injury $1,000,000~Damage To Rented Premises (Each Occurrence) $100,000~Medical Expense (Any One Person) $5,000~Each Occurrence $1,000,000~Products - Comp/Op Agg $1,000,000~General Aggregate $2,000,000														A	CARRIER	Interstate		2030000	2017	01/18/2018	10	12	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	
		2	HAPPY TRUCKING LLC		12271 MELINDA LANE NE	AURORA	OR	97002	5033606367	5039749086	MC	764312	2202687				A	N	N	N	N	N	N	N	N	1000000	N	N							MCP45266A	GREAT WEST CASUALTY CO.	0	1000000	11/21/2018								11/21/2018	11/21/2019	N		High	MCP45266A	RIS INSURANCE SERVICES	3603997801		GREAT WEST CASUALTY INSURANCE	11/20/2018	Broad Form	100000	Limit $100,000~Deductible $1,000	11/21/2018	11/21/2019	N		High	MCP45266A	RIS INSURANCE SERVICES	3603997801		GREAT WEST CASUALTY INSURANCE	11/20/2018	Y	Non-owned Autos~Scheduled Autos~Hired Autos	Combined Single Limit (Each Accident) $1,000,000	11/21/2018	11/21/2019	N		High	MCP45266A	RIS INSURANCE SERVICES	3603997801		GREAT WEST CASUALTY INSURANCE	11/20/2018	Commercial General Liability~General Aggregate Limit Applies Per Policy~Occur	General Aggregate $2,000,000~Products - Comp/Op Agg $2,000,000~Medical Expense (Any One Person) $5,000~Damage To Rented Premises (Each Occurrence) $100,000~Each Occurrence $1,000,000~Personal & Adv Injury $1,000,000	S	09/26/2018	11	8	1	9	1	0	0	0	0	0	0	A	CARRIER	Interstate		184383	2016	11/13/2017	2	1	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
		2	KBATCO INC		8755 CHASE DRIVE UNIT 168	ARVADA	CO	80003	3034227059	7202076875	MC	765007	1399644																																																																																								A	CARRIER	Interstate		100000	2017	04/17/2018	1	1	Y	N	Y	Y	N	N	N	Y	N	N	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	
